,year,month,day,hour,V,Verr,N,Nerr,S,Serr,E,Eerr,W,Werr,NE,NEerr,SE,SEerr,NW,NWerr,SW,SWerr,N2,N2err,S2,S2err,E2,E2err,W2,W2err,N3,N3err,S3,S3err,E3,E3err,W3,W3err,Pres.,TIME
4626,2018,7,12,18,2572347,1616,908990,961,930282,972,1144854,1078,1229951,1118,453369,678,468809,689,504653,716,540356,741,264750,518,285973,539,356732,601,408499,644,42463,207,44018,211,88158,299,107221,330,963.587,2018-07-12 18:30:00
4627,2018,7,12,19,2572378,1616,908175,960,929760,971,1144005,1077,1228993,1117,452386,677,469738,690,506387,717,540686,741,263907,517,285647,538,355533,600,409062,644,42965,208,43286,209,88243,299,107241,330,963.087,2018-07-12 19:30:00
4628,2018,7,12,20,2571752,1616,908867,960,932305,973,1144159,1077,1227592,1116,452643,677,469596,690,505963,717,540112,740,263971,517,286286,539,356463,601,406709,642,42766,208,43845,211,88546,299,106791,329,963.316,2018-07-12 20:30:00
4629,2018,7,12,21,2571250,1616,906905,960,928136,971,1140944,1076,1229317,1117,452880,678,468327,689,504493,716,541234,741,264330,518,286226,539,357306,602,408463,644,42812,208,43470,210,88122,299,107323,330,963.775,2018-07-12 21:30:00
4630,2018,7,12,22,2569747,1616,908541,961,928751,971,1143202,1077,1229099,1118,452395,677,469187,690,506597,717,538208,739,263437,517,285583,538,357020,602,407594,643,42475,207,43812,211,88040,299,107253,330,964.258,2018-07-12 22:30:00
4631,2018,7,12,23,2572287,1617,908340,961,928610,972,1142773,1077,1227158,1117,453532,678,469093,690,507428,718,538801,740,263907,518,285510,539,356391,601,407275,643,42223,207,43933,211,87734,298,106512,329,964.624,2018-07-12 23:30:00
4632,2018,7,13,0,2569798,1617,907076,960,931864,973,1143845,1078,1228855,1118,451524,677,468571,690,504231,716,539326,740,263332,517,286379,539,356523,601,407367,643,42727,208,43853,211,88088,299,107082,330,964.523,2018-07-13 00:30:00
4633,2018,7,13,1,2568638,1616,907581,960,929353,972,1143695,1077,1229001,1118,452415,677,467625,689,504939,716,540540,741,263966,518,285109,538,357181,602,407209,643,42663,208,44033,211,88321,299,107103,330,964.249,2018-07-13 01:30:00
4634,2018,7,13,2,2569770,1616,906853,960,929925,972,1143302,1077,1226196,1116,452439,677,469106,690,504217,716,538949,740,264141,518,286099,539,358017,603,407556,643,42741,208,43641,210,88005,299,108052,331,964.254,2018-07-13 02:30:00
4635,2018,7,13,3,2574129,1617,905491,959,929658,972,1141333,1076,1228256,1117,452296,677,468004,689,504866,716,538448,739,263417,517,286204,539,357460,602,407201,643,42705,208,43850,211,88337,299,107385,330,963.923,2018-07-13 03:30:00
4636,2018,7,13,4,2571381,1617,906791,960,930336,972,1144947,1078,1226600,1116,451893,677,468923,690,505133,716,540570,741,264225,518,285574,538,358187,603,406772,643,43030,209,43809,211,88226,299,107706,331,963.938,2018-07-13 04:30:00
4637,2018,7,13,5,2570379,1616,908968,961,932393,973,1143918,1077,1229240,1117,454186,678,468507,689,506926,717,539939,740,264303,518,285922,539,357475,602,407150,643,42494,207,43484,210,87931,298,107187,330,963.481,2018-07-13 05:30:00
4638,2018,7,13,6,2574813,1617,908983,960,930130,971,1143614,1077,1228675,1117,453868,678,468845,689,505533,716,539284,740,263415,517,285058,538,357667,602,408492,644,42706,208,43714,210,88070,299,107200,330,962.935,2018-07-13 06:30:00
4639,2018,7,13,7,2573468,1616,907808,960,930964,972,1144902,1077,1229125,1117,454046,678,468505,689,505966,716,539709,740,264792,518,286189,539,357020,601,406759,642,42928,208,43636,210,87903,298,107741,330,962.657,2018-07-13 07:30:00
4640,2018,7,13,8,2572291,1616,909001,960,928786,971,1142949,1076,1229800,1117,452547,677,468373,689,504167,715,539746,740,265077,518,286247,539,358037,602,407297,643,42738,208,43753,210,88198,299,107263,330,962.63,2018-07-13 08:30:00
4641,2018,7,13,9,2571703,1616,908888,961,931996,973,1144183,1077,1228904,1117,454200,678,468985,689,505616,716,541091,741,264001,517,284957,538,356726,601,407194,643,42272,207,43784,211,88080,299,107498,330,963.394,2018-07-13 09:30:00
4642,2018,7,13,10,2573237,1617,908199,961,930964,972,1145126,1078,1227967,1117,452588,677,468251,689,505875,717,540815,741,263412,517,285883,539,357015,602,407881,644,42624,208,43638,210,88159,299,107532,330,963.968,2018-07-13 10:30:00
4643,2018,7,13,11,2572993,1618,907996,961,931604,973,1144987,1078,1230148,1118,453933,679,469705,690,505186,716,540497,741,263540,517,286489,539,358131,603,407064,643,42378,207,43691,211,88150,299,108056,331,964.493,2018-07-13 11:30:00
4644,2018,7,13,12,2570526,1617,908490,961,930595,973,1143541,1077,1225938,1116,452855,678,470774,691,505188,716,539397,740,264030,518,285675,539,356632,601,408058,644,42605,208,43993,211,88059,299,107470,330,964.432,2018-07-13 12:30:00
4645,2018,7,13,13,2575674,1618,906560,960,930224,972,1144352,1078,1229377,1118,453131,678,469473,690,505965,717,539038,740,264124,518,286070,539,357370,602,407434,643,42664,208,43728,211,88048,299,107761,331,964.542,2018-07-13 13:30:00
4646,2018,7,13,14,2575682,1618,908044,961,931229,973,1145780,1078,1227363,1117,452365,677,469897,690,506001,717,541136,741,264247,518,286395,539,357320,602,408321,644,42380,207,43974,211,87905,299,106907,330,964.257,2018-07-13 14:30:00
4647,2018,7,13,15,2571625,1616,908855,961,930504,972,1143592,1077,1228587,1117,453081,678,469177,690,505624,716,539339,740,263369,517,285507,538,356583,601,407622,643,42615,208,43845,211,87662,298,108050,331,963.669,2018-07-13 15:30:00
4648,2018,7,13,16,2574233,1617,907930,960,931811,972,1144170,1077,1229545,1117,453512,678,468804,689,506454,717,540827,741,264297,518,286498,539,356130,601,407198,643,42583,207,43668,210,87813,298,107666,330,963.045,2018-07-13 16:30:00
4649,2018,7,13,17,2574028,1616,908333,960,931674,972,1145039,1077,1231371,1117,452641,677,469849,690,505921,716,538275,739,263866,517,285374,538,357043,601,407805,643,42802,208,43773,210,88007,298,107763,330,962.293,2018-07-13 17:30:00
4650,2018,7,13,18,2569913,1614,908057,959,930111,971,1145021,1076,1229527,1116,452945,677,469378,689,505545,716,541264,740,264403,517,286792,539,357265,601,407307,642,42713,208,43472,210,88145,298,107462,330,961.659,2018-07-13 18:30:00
4651,2018,7,13,19,2569729,1614,907110,959,930992,971,1143892,1076,1228441,1116,453228,677,468311,688,507915,717,540314,740,263538,516,286247,538,355665,600,408043,643,42387,207,43763,210,88242,299,107511,330,961.534,2018-07-13 19:30:00
4652,2018,7,13,20,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-13 20:30:00
4653,2018,7,13,21,2571153,1614,906382,958,930440,971,1145675,1077,1228916,1116,454338,678,469656,689,506822,716,538945,739,263759,517,286182,538,357303,601,408295,643,42613,207,43775,210,87807,298,107059,329,961.431,2018-07-13 21:30:00
4654,2018,7,13,22,2570848,1614,908193,959,928465,970,1143842,1076,1225315,1114,454869,678,469565,689,505370,715,538241,738,264517,517,287018,539,356969,601,407704,643,42521,207,43510,210,88145,299,107291,330,961.852,2018-07-13 22:30:00
4655,2018,7,13,23,2571652,1614,907690,959,930682,971,1146053,1077,1227252,1115,453459,677,470221,690,504773,715,539128,739,263650,517,285643,538,357801,602,408050,643,42785,208,43631,210,88180,299,107029,329,961.649,2018-07-13 23:30:00
4656,2018,7,14,0,2569721,1614,907681,959,930108,971,1144529,1076,1226296,1115,454206,678,468341,688,505010,715,539486,739,264667,518,285629,538,357225,601,407018,642,42444,207,43611,210,87900,298,107156,329,961.544,2018-07-14 00:30:00
4657,2018,7,14,1,2573311,1615,906531,958,930145,971,1143877,1076,1227206,1115,453112,677,469404,689,504436,715,539511,739,263731,517,285567,538,356935,601,406643,642,42585,207,43902,211,87984,298,107036,329,961.76,2018-07-14 01:30:00
4658,2018,7,14,2,2573637,1615,907490,959,929493,970,1145390,1077,1228125,1115,451823,676,468090,688,504784,715,540139,740,262917,516,285787,538,358147,602,406670,642,42548,207,43426,209,88332,299,107290,330,961.654,2018-07-14 02:30:00
4659,2018,7,14,3,2571103,1614,908677,959,929260,970,1145067,1076,1227825,1115,453286,677,468539,688,506118,716,538729,738,264775,518,285783,538,356811,601,406168,641,42998,208,43779,210,88318,299,106824,329,961.296,2018-07-14 03:30:00
4660,2018,7,14,4,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 04:30:00
4661,2018,7,14,5,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 05:30:00
4662,2018,7,14,6,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 06:30:00
4663,2018,7,14,7,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 07:30:00
4664,2018,7,14,8,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 08:30:00
4665,2018,7,14,9,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 09:30:00
4666,2018,7,14,10,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 10:30:00
4667,2018,7,14,11,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 11:30:00
4668,2018,7,14,12,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 12:30:00
4669,2018,7,14,13,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 13:30:00
4670,2018,7,14,14,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 14:30:00
4671,2018,7,14,15,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 15:30:00
4672,2018,7,14,16,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 16:30:00
4673,2018,7,14,17,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 17:30:00
4674,2018,7,14,18,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 18:30:00
4675,2018,7,14,19,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 19:30:00
4676,2018,7,14,20,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 20:30:00
4677,2018,7,14,21,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 21:30:00
4678,2018,7,14,22,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 22:30:00
4679,2018,7,14,23,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-14 23:30:00
4680,2018,7,15,0,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 00:30:00
4681,2018,7,15,1,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 01:30:00
4682,2018,7,15,2,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 02:30:00
4683,2018,7,15,3,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 03:30:00
4684,2018,7,15,4,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 04:30:00
4685,2018,7,15,5,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 05:30:00
4686,2018,7,15,6,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 06:30:00
4687,2018,7,15,7,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 07:30:00
4688,2018,7,15,8,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 08:30:00
4689,2018,7,15,9,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 09:30:00
4690,2018,7,15,10,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 10:30:00
4691,2018,7,15,11,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 11:30:00
4692,2018,7,15,12,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999999,-9999,-9999.999,2018-07-15 12:30:00
